time,Open,High,Low,Close,Volume
2021-11-03T16:40:00Z,63198.06349,63198.06349,63000,63059.5125,14.99583731
2021-11-03T16:45:00Z,63128.788,63133.48,62972.83,63055.41,2.41454205
2021-11-03T16:50:00Z,63092.099,63134.88,63006.25,63082.1625,0.85776065
2021-11-03T16:55:00Z,63087.13075,63101.26,63039.96,63068.5525,1.35985997
2021-11-03T17:00:00Z,63077.84162,63122.81,63050.75,63089.8225,0.4024007
2021-11-03T17:05:00Z,63083.83206,63207.5,63083.83206,63147.245,0.88225268
2021-11-03T17:10:00Z,63115.53853,63218.18,63115.53853,63180.485,1.12511281
2021-11-03T17:15:00Z,63148.01177,63214.82,63148.01177,63180.2675,1.82118301
2021-11-03T17:20:00Z,63164.13963,63210.14,63156.36,63188.3525,3.02473644
2021-11-03T17:25:00Z,63176.24607,63229.26,63152.72,63189.0425,2.82694609
2021-11-03T17:30:00Z,63182.64428,63205.08,63143.72,63177.6775,2.47403436
2021-11-03T17:35:00Z,63180.16089,63180.16089,62945.59,63065.0275,3.54688811
2021-11-03T17:40:00Z,63122.5942,63122.5942,62900.06,62960.9325,3.78742464
2021-11-03T17:45:00Z,63041.76335,63059.42,62944.06,62984.8675,0.49135616
2021-11-03T17:50:00Z,63013.31542,63013.31542,62905.37,62946.4175,2.48900787
2021-11-03T17:55:00Z,62979.86646,62979.86646,62725,62838.375,20.20763297
2021-11-03T18:00:00Z,62909.12073,62909.12073,62666.52,62780.6675,16.08444399
2021-11-03T18:05:00Z,62844.89412,62878.5,62719.41,62793.9625,3.24613543
2021-11-03T18:10:00Z,62819.42831,62819.42831,62436,62615.1375,30.02618765
2021-11-03T18:15:00Z,62717.2829,62717.2829,62455,62545.7175,19.59803904
2021-11-03T18:20:00Z,62631.5002,62631.5002,62291.88,62452.64,17.75758155
2021-11-03T18:25:00Z,62542.0701,62599.94,62457.25,62524.555,3.69403764
2021-11-03T18:30:00Z,62533.31255,62706.86,62444.64,62598.0175,0.8819479
2021-11-03T18:35:00Z,62565.66503,62719.2,62541.76,62645.485,7.81924935
2021-11-03T18:40:00Z,62605.57501,62636.41,62554.12,62600.62,2.32911267
2021-11-03T18:45:00Z,62603.09751,62658.95,62481.11,62572.66,5.41389831
2021-11-03T18:50:00Z,62587.87875,62587.87875,62365.97,62485.6225,3.92741949
