time,Open,High,Low,Close,Volume
2021-11-03T16:40:00Z,4577.798284,4577.798284,4556.8,4562.25,11.3048101
2021-11-03T16:45:00Z,4570.024142,4573.27,4556.27,4565.035,9.31003606
2021-11-03T16:50:00Z,4567.529571,4571.66,4560.72,4566.3975,6.62155253
2021-11-03T16:55:00Z,4566.963536,4569.98,4561.21,4563.5525,16.71182521
2021-11-03T17:00:00Z,4565.258018,4572.4,4565.23,4569.2425,6.96730248
2021-11-03T17:05:00Z,4567.250259,4581.61,4567.250259,4575.835,23.49783871
2021-11-03T17:10:00Z,4571.542629,4583.77,4571.542629,4580.4475,177.3312514
2021-11-03T17:15:00Z,4575.995065,4584.36,4575.88,4579.7775,19.90333923
2021-11-03T17:20:00Z,4577.886282,4584.18,4577.886282,4582.32,28.13931449
2021-11-03T17:25:00Z,4580.103141,4586.34,4580.103141,4583.4825,17.83655662
2021-11-03T17:30:00Z,4581.792821,4583.54,4574.11,4578.19,31.514617
2021-11-03T17:35:00Z,4579.99141,4579.99141,4566.21,4569.4575,3.92707427
2021-11-03T17:40:00Z,4574.724455,4574.724455,4557.36,4561.3,7.96703937
2021-11-03T17:45:00Z,4568.012228,4568.012228,4559.47,4562.69,13.08937716
2021-11-03T17:50:00Z,4565.351114,4568.01,4561.88,4564.3925,33.48764781
2021-11-03T17:55:00Z,4564.871807,4564.871807,4545,4555.14,66.33065869
2021-11-03T18:00:00Z,4560.005903,4560.005903,4535.46,4547.4325,39.1779691
2021-11-03T18:05:00Z,4553.719202,4556.5,4542.37,4549.06,42.95058095
2021-11-03T18:10:00Z,4551.389601,4551.389601,4523.38,4538.195,135.7140235
2021-11-03T18:15:00Z,4544.7923,4544.7923,4514.24,4524.53,174.1660266
2021-11-03T18:20:00Z,4534.66115,4534.66115,4501.83,4516.01,62.47924296
2021-11-03T18:25:00Z,4525.335575,4535.23,4524.58,4528.1225,245.0565834
2021-11-03T18:30:00Z,4526.729038,4556.33,4520.22,4538.3825,103.2193552
2021-11-03T18:35:00Z,4532.555769,4558.77,4532.555769,4546.895,58.48215931
2021-11-03T18:40:00Z,4539.725384,4547.33,4539.12,4543.78,23.36937191
2021-11-03T18:45:00Z,4541.752692,4547.15,4535.33,4541.24,8.19095367
2021-11-03T18:50:00Z,4541.496346,4541.496346,4523.85,4530.9275,35.38796125
2021-11-03T18:55:00Z,4536.211923,4536.59,4527.8,4533.005,68.42327238
2021-11-03T19:00:00Z,4534.608462,4537.37,4515.11,4527.645,206.2410186
2021-11-03T19:05:00Z,4531.126731,4531.126731,4508.98,4516.77,67.18980879
2021-11-03T19:10:00Z,4523.948365,4523.948365,4492.71,4502.3825,278.2801733
2021-11-03T19:15:00Z,4513.165433,4513.165433,4482,4498.2125,117.0327544
2021-11-03T19:20:00Z,4505.688966,4505.688966,4477.73,4494.905,248.9705953
2021-11-03T19:25:00Z,4500.296983,4500.296983,4479,4488.65,98.49708746
2021-11-03T19:30:00Z,4494.473492,4494.473492,4457.84,4472.085,126.9915205
2021-11-03T19:35:00Z,4483.279246,4483.279246,4455.72,4469.73,136.9587815
2021-11-03T19:40:00Z,4476.504623,4500.17,4476.504623,4489.53,122.951102
2021-11-03T19:45:00Z,4483.017311,4503.44,4483.017311,4498.145,57.96476106
2021-11-03T19:50:00Z,4490.581156,4507.64,4490.581156,4504.18,18.29570049
2021-11-03T19:55:00Z,4497.380578,4511.06,4497.380578,4504.875,13.43534004
2021-11-03T20:00:00Z,4501.127789,4506.56,4493.93,4502.83,10.89307004
2021-11-03T20:05:00Z,4501.978894,4504.6,4493.6,4498.8975,34.17050173
2021-11-03T20:10:00Z,4500.438197,4502.11,4495.12,4499.575,26.20085145
2021-11-03T20:15:00Z,4500.006599,4508.65,4499,4504.575,108.1830303
2021-11-03T20:20:00Z,4502.290799,4514.34,4502.290799,4510.4375,95.4414007
2021-11-03T20:25:00Z,4506.36415,4522.06,4506.36415,4515.7325,14.72852006
2021-11-03T20:30:00Z,4511.048325,4517.77,4508.75,4512.555,122.7175316
2021-11-03T20:35:00Z,4511.801662,4511.83,4500.01,4506.2925,105.1079513
2021-11-03T20:40:00Z,4509.047081,4512.45,4502.57,4508.73,16.80273339
2021-11-03T20:45:00Z,4508.888541,4518.19,4504.8,4513.385,10.96431437
2021-11-03T20:50:00Z,4511.13677,4534.99,4511.13677,4525.8075,64.26065055
2021-11-03T20:55:00Z,4518.472135,4537.4,4518.472135,4534.685,38.06686805
2021-11-03T21:00:00Z,4526.578568,4540.43,4526.578568,4534.635,32.28511267
2021-11-03T21:05:00Z,4530.606784,4534.36,4527.26,4531.6175,26.44088586
2021-11-03T21:10:00Z,4531.112142,4531.3,4520.22,4527.9925,150.8566804
2021-11-03T21:15:00Z,4529.552321,4533.77,4527.06,4530.7775,6.09853
2021-11-03T21:20:00Z,4530.16491,4548.8,4527.6,4538.055,46.00818865
2021-11-03T21:25:00Z,4534.109955,4551.2,4534.109955,4548.2075,16.79967031
2021-11-03T21:30:00Z,4541.158728,4556.28,4541.158728,4552.2325,16.79364105
2021-11-03T21:35:00Z,4546.695614,4559.53,4545.66,4555.225,50.97901841
2021-11-03T21:40:00Z,4550.960307,4566.44,4550.960307,4560.2175,13.05236884
2021-11-03T21:45:00Z,4555.588903,4563.41,4554.77,4559.2925,114.6499948
2021-11-03T21:50:00Z,4557.440702,4560,4554.34,4556.1175,16.19019431
2021-11-03T21:55:00Z,4556.779101,4558.76,4547.91,4552.5875,18.56218559
2021-11-03T22:00:00Z,4554.6833,4554.6833,4537.92,4544.835,26.524948
2021-11-03T22:05:00Z,4549.75915,4549.75915,4527.76,4534.92,54.97773683
2021-11-03T22:10:00Z,4542.339575,4542.339575,4527.11,4531.175,8.81067195
2021-11-03T22:15:00Z,4536.757288,4536.757288,4517.35,4526.7925,100.4378914
2021-11-03T22:20:00Z,4531.774894,4531.774894,4513.08,4519.515,90.75365907
2021-11-03T22:25:00Z,4525.644947,4525.73,4511.31,4520.88,16.59700581
2021-11-03T22:30:00Z,4523.262473,4532.2,4521.84,4525.285,17.43509301
2021-11-03T22:35:00Z,4524.273737,4529.37,4524.273737,4527.7475,7.849881
2021-11-03T22:40:00Z,4526.010618,4535.98,4526.010618,4531.8,13.0018943
2021-11-03T22:45:00Z,4528.905309,4542.75,4528.905309,4536.98,5.49631701
2021-11-03T22:50:00Z,4532.942655,4549.92,4532.942655,4544.71,18.40318406
2021-11-03T22:55:00Z,4538.826327,4562.03,4538.826327,4553.9475,113.2560897
2021-11-03T23:00:00Z,4546.386914,4562.02,4546.386914,4556.2,128.5054188
2021-11-03T23:05:00Z,4551.293457,4556.77,4550.78,4552.965,9.60675492
2021-11-03T23:10:00Z,4552.129228,4559.13,4549.34,4553.1375,26.26486424
2021-11-03T23:15:00Z,4552.633364,4558.37,4543.94,4551.37,131.8083527
2021-11-03T23:20:00Z,4552.001682,4552.001682,4539.47,4542.5875,49.56640785
2021-11-03T23:25:00Z,4547.294591,4554.22,4539.94,4547.2175,147.9233894
2021-11-03T23:30:00Z,4547.256046,4552.84,4498,4535.15,447.2601659
2021-11-03T23:35:00Z,4541.203023,4577.93,4532.24,4551.5625,755.6447993
